indice_tiempo,par_origen_destino,viajes,asientos,pasajeros
2022,Ciudad Autonoma De Buenos Aires - Baradero,709,19173,13703
2022,Ciudad Autonoma De Buenos Aires - Benavidez,50,2132,1854
2022,Ciudad Autonoma De Buenos Aires - Boulogne,53,1492,1121
2022,Ciudad Autonoma De Buenos Aires - Bragado,305,7221,4838
2022,Ciudad Autonoma De Buenos Aires - Brandsen,80,4250,3551
2022,Ciudad Autonoma De Buenos Aires - Campana,100,4243,3318
2022,Ciudad Autonoma De Buenos Aires - Capilla Del Monte,58,3371,2770
2022,Ciudad Autonoma De Buenos Aires - Capilla Del Senor,147,6575,4729
2022,Ciudad Autonoma De Buenos Aires - Carilo,75,2366,1752
2022,Ciudad Autonoma De Buenos Aires - Cañuelas,138,6604,5634
2022,Ciudad Autonoma De Buenos Aires - Chacabuco,168,3674,2104
2022,Ciudad Autonoma De Buenos Aires - Chapadmalal,311,15706,13304
2022,Ciudad Autonoma De Buenos Aires - Chascomus,325,14024,11105
2022,Ciudad Autonoma De Buenos Aires - Chivilcoy,966,19604,13863
2022,Ciudad Autonoma De Buenos Aires - Ciudad Autonoma De Buenos Aires,3520,107057,80842
2022,Ciudad Autonoma De Buenos Aires - Colon,522,24357,20370
2022,Ciudad Autonoma De Buenos Aires - Concepcion Del Uruguay,150,6064,4825
2022,Ciudad Autonoma De Buenos Aires - Concordia,93,3733,2809
2022,Ciudad Autonoma De Buenos Aires - Cordoba,763,37277,24280
2022,Ciudad Autonoma De Buenos Aires - Corrientes,75,2887,2147
2022,Ciudad Autonoma De Buenos Aires - Costa Atlantica,153,3110,2244
2022,Ciudad Autonoma De Buenos Aires - Dolores,136,4831,4173
2022,Ciudad Autonoma De Buenos Aires - Don Torcuato,100,5803,5748
2022,Ciudad Autonoma De Buenos Aires - Embalse,53,2791,2306
2022,Ciudad Autonoma De Buenos Aires - Escobar,161,7554,6401
2022,Ciudad Autonoma De Buenos Aires - Ezeiza,831,38585,25780
2022,Ciudad Autonoma De Buenos Aires - Federacion,210,10126,8785
2022,Ciudad Autonoma De Buenos Aires - Florencio Varela,72,3521,3071
2022,Ciudad Autonoma De Buenos Aires - Gualeguaychu,432,15497,13325
2022,Ciudad Autonoma De Buenos Aires - Junin,230,7191,5643
2022,Ciudad Autonoma De Buenos Aires - La Falda,99,5199,4309
2022,Ciudad Autonoma De Buenos Aires - La Lucila Del Mar,81,3455,2805
2022,Ciudad Autonoma De Buenos Aires - La Plata,604,25726,20144
2022,Ciudad Autonoma De Buenos Aires - La Rioja,81,3997,3332
2022,Ciudad Autonoma De Buenos Aires - Las Lenas,104,4365,3583
2022,Ciudad Autonoma De Buenos Aires - Las Toninas,75,2548,2075
2022,Ciudad Autonoma De Buenos Aires - Lincoln,376,7025,4207
2022,Ciudad Autonoma De Buenos Aires - Lobos,89,2920,2413
2022,Ciudad Autonoma De Buenos Aires - Lomas De Zamora,113,2893,2206
2022,Ciudad Autonoma De Buenos Aires - Lujan,265,12789,10805
2022,Ciudad Autonoma De Buenos Aires - Mar De Ajo,588,27719,24575
2022,Ciudad Autonoma De Buenos Aires - Mar Del Plata,4307,217482,189129
2022,Ciudad Autonoma De Buenos Aires - Mar Del Tuyu,388,15039,12742
2022,Ciudad Autonoma De Buenos Aires - Mendoza,240,11866,9990
2022,Ciudad Autonoma De Buenos Aires - Mercedes,290,11025,9000
2022,Ciudad Autonoma De Buenos Aires - Merlo,393,22429,19197
2022,Ciudad Autonoma De Buenos Aires - Miramar,185,5468,3881
2022,Ciudad Autonoma De Buenos Aires - Moreno,62,2939,2509
2022,Ciudad Autonoma De Buenos Aires - Necochea,137,6128,4884
2022,Ciudad Autonoma De Buenos Aires - Olavarria,97,3505,2436
2022,Ciudad Autonoma De Buenos Aires - Oran,319,18224,10682
2022,Ciudad Autonoma De Buenos Aires - Parana,210,8004,6487
2022,Ciudad Autonoma De Buenos Aires - Pehuajo,105,2220,979
2022,Ciudad Autonoma De Buenos Aires - Pergamino,129,2867,3107
2022,Ciudad Autonoma De Buenos Aires - Pilar,209,7408,5149
2022,Ciudad Autonoma De Buenos Aires - Pinamar,477,21681,19391
2022,Ciudad Autonoma De Buenos Aires - Puerto Iguazu,180,10397,9001
2022,Ciudad Autonoma De Buenos Aires - Puerto Madryn,60,3009,2480
2022,Ciudad Autonoma De Buenos Aires - Quilmes,98,4700,3909
2022,Ciudad Autonoma De Buenos Aires - Rafaela,67,2575,2061
2022,Ciudad Autonoma De Buenos Aires - Resistencia,49,2114,1719
2022,Ciudad Autonoma De Buenos Aires - Rosario,1364,47203,37468
2022,Ciudad Autonoma De Buenos Aires - Saladillo,243,4949,3218
2022,Ciudad Autonoma De Buenos Aires - Salta,830,46667,37559
2022,Ciudad Autonoma De Buenos Aires - Salto,1214,24963,18340
2022,Ciudad Autonoma De Buenos Aires - San Andres De Giles,53,1768,1448
2022,Ciudad Autonoma De Buenos Aires - San Antonio De Areco,410,12119,8389
2022,Ciudad Autonoma De Buenos Aires - San Bernardo,982,53302,47608
2022,Ciudad Autonoma De Buenos Aires - San Carlos De Bariloche,227,13192,10895
2022,Ciudad Autonoma De Buenos Aires - San Clemente,552,29537,26113
2022,Ciudad Autonoma De Buenos Aires - San Jose,52,2155,1849
2022,Ciudad Autonoma De Buenos Aires - San Juan,82,3509,2803
2022,Ciudad Autonoma De Buenos Aires - San Luis,248,11241,10191
2022,Ciudad Autonoma De Buenos Aires - San Miguel,60,3396,2881
2022,Ciudad Autonoma De Buenos Aires - San Miguel De Tucuman,110,4101,2939
2022,Ciudad Autonoma De Buenos Aires - San Miguel Del Monte,61,1586,1154
2022,Ciudad Autonoma De Buenos Aires - San Nicolas,495,18814,16555
2022,Ciudad Autonoma De Buenos Aires - San Pedro,1762,53485,40338
2022,Ciudad Autonoma De Buenos Aires - San Rafael,282,15221,13113
2022,Ciudad Autonoma De Buenos Aires - San Salvador De Jujuy,2039,118428,103321
2022,Ciudad Autonoma De Buenos Aires - Santa Fe,265,9500,7126
2022,Ciudad Autonoma De Buenos Aires - Santa Rosa,118,3674,2335
2022,Ciudad Autonoma De Buenos Aires - Santa Teresita,500,24456,21689
2022,Ciudad Autonoma De Buenos Aires - Santiago Del Estero,553,30893,22869
2022,Ciudad Autonoma De Buenos Aires - Sierra De La Ventana,126,6026,4803
2022,Ciudad Autonoma De Buenos Aires - Tandil,1223,60384,50475
2022,Ciudad Autonoma De Buenos Aires - Tartagal,63,3452,2412
2022,Ciudad Autonoma De Buenos Aires - Termas De Rio Hondo,86,4797,4048
2022,Ciudad Autonoma De Buenos Aires - Tigre,197,9759,8140
2022,Ciudad Autonoma De Buenos Aires - Trenque Lauquen,198,4582,3012
2022,Ciudad Autonoma De Buenos Aires - Veronica,81,3372,2546
2022,Ciudad Autonoma De Buenos Aires - Villa Carlos Paz,577,32471,28862
2022,Ciudad Autonoma De Buenos Aires - Villa Elisa,51,1862,1622
2022,Ciudad Autonoma De Buenos Aires - Villa Gesell,704,32184,27604
2022,Ciudad Autonoma De Buenos Aires - Villa Martelli,49,2258,1824
2022,Ciudad Autonoma De Buenos Aires - Villa Mercedes,83,4245,3887
2022,Ciudad Autonoma De Buenos Aires - Zarate,124,4483,3461
2022,Colon - Ciudad Autonoma De Buenos Aires,141,4588,3785
2022,Colon - Rosario,86,2088,1730
2022,Colonia 25 De Mayo - Maipu,103,1957,707
2022,Colonia 25 De Mayo - Mendoza,52,3018,955
2022,Colonia Dora - Florencio Varela,228,12978,9445
2022,Comodoro Rivadavia - Caleta Olivia,123,3909,2465
2022,Comodoro Rivadavia - Ciudad Autonoma De Buenos Aires,77,3670,3192
2022,Comodoro Rivadavia - Perito Moreno,392,17941,12305
2022,Comodoro Rivadavia - Puerto San Julian,104,5010,2608
2022,Concepcion Del Uruguay - Ciudad Autonoma De Buenos Aires,148,5369,4552
2022,Concordia - Ciudad Autonoma De Buenos Aires,223,8759,7440
2022,Concordia - Delepiane,66,2934,2088
2022,Concordia - Lomas De Zamora,286,12722,10926
2022,Concordia - Rosario,54,1951,1752
2022,Corcobo - Neuquen,93,3567,456
2022,Cordoba - Aguas Blancas,78,3901,3153
2022,Cordoba - Ciudad Autonoma De Buenos Aires,2655,127379,105381
2022,Cordoba - La Rioja,155,6374,5160
2022,Cordoba - Las Lenas,92,3965,3424
2022,Cordoba - Lomas De Zamora,257,9806,8437
2022,Cordoba - Mar Del Plata,209,11473,9412
2022,Cordoba - Mendoza,296,14571,12524
2022,Cordoba - Merlo,136,6452,5064
2022,Cordoba - Oran,712,34991,24146
2022,Cordoba - Parana,74,3752,3303
2022,Cordoba - Puerto Iguazu,232,12519,10968
2022,Cordoba - Puerto Madryn,55,2877,2541
2022,Cordoba - Rosario,236,10902,9310
2022,Cordoba - Salta,226,11843,10025
2022,Cordoba - San Carlos De Bariloche,53,2889,2311
2022,Cordoba - San Fernando Del Valle De Catamarca,74,2793,1938
2022,Cordoba - San Juan,85,3542,2759
2022,Cordoba - San Luis,132,5938,4928
2022,Cordoba - San Miguel De Tucuman,88,3402,2396
2022,Cordoba - San Nicolas,89,4370,4032
2022,Cordoba - Santa Fe,101,4396,3739
2022,Cordoba - Santiago Del Estero,93,3958,3369
2022,Cordoba - Termas De Rio Hondo,295,16034,12985
2022,Cordoba - Villa Carlos Paz,49,2476,1902
2022,Cordoba - Villa Gesell,72,3905,2981
2022,Cordoba - Villa Mercedes,147,7129,6107
2022,Coronda - Rosario,102,6324,5341
2022,Coronel Suarez - Ciudad Autonoma De Buenos Aires,51,2731,2180
2022,Corral De Bustos - Ciudad Autonoma De Buenos Aires,53,1530,1150
2022,Corrientes - Ciudad Autonoma De Buenos Aires,261,13599,11150
2022,Corrientes - Formosa,101,4208,3169
2022,Corrientes - Mar Del Plata,149,7078,4404
2022,Corrientes - Mendoza,61,3262,2786
2022,Corrientes - Puerto Iguazu,49,2477,2212
2022,Corrientes - Resistencia,161,4343,3381
2022,Corrientes - Roque Saenz Peña,58,2417,2347
2022,Corrientes - Salta,145,8029,6956
2022,Corrientes - Villa Carlos Paz,95,5475,4709
2022,Costa Atlantica - Ciudad Autonoma De Buenos Aires,112,2132,1407
2022,Cutral Co - Ciudad Autonoma De Buenos Aires,178,7778,5886
2022,De Omnibus - Florencio Varela,98,5933,4754
2022,El Talar - Mar Del Plata,113,6760,6268
2022,Eldorado - Ciudad Autonoma De Buenos Aires,71,2799,2554
2022,Eldorado - Ingeniero Budge,91,3818,3274
2022,Escobar - Ciudad Autonoma De Buenos Aires,54,2648,2396
2022,Esteban Echeverria - Ciudad Autonoma De Buenos Aires,121,4724,3726
2022,Ezeiza - Ciudad Autonoma De Buenos Aires,282,11815,8103
2022,Ezeiza - Ezeiza,61,2814,1715
2022,Ezeiza - Mar Del Plata,1545,87701,49107
2022,Ezeiza - Rosario,354,14042,6980
2022,Florencio Varela - Ciudad Autonoma De Buenos Aires,130,6986,5749
2022,Florencio Varela - Colon,94,5113,4415
2022,Florencio Varela - De Omnibus,93,5639,4364
2022,Florencio Varela - Federacion,119,6876,5937
2022,Florencio Varela - Gualeguaychu,104,5811,5259
2022,Florencio Varela - La Falda,49,2853,2479
2022,Florencio Varela - Mendoza,107,6273,5556
2022,Florencio Varela - Merlo,273,16302,14560
2022,Florencio Varela - Puerto Iguazu,77,4494,3945
2022,Florencio Varela - Rosario,72,3907,3645
2022,Florencio Varela - San Carlos De Bariloche,129,7766,6867
2022,Florencio Varela - San Rafael,121,7205,6588
2022,Florencio Varela - Santiago Del Estero,183,10753,9030
2022,Florencio Varela - Termas De Rio Hondo,76,4107,3730
2022,Florencio Varela - Villa Carlos Paz,386,23057,21271
2022,Formosa - Ciudad Autonoma De Buenos Aires,187,10556,9185
2022,Formosa - Corrientes,81,3438,2893
2022,Formosa - Resistencia,75,3363,2733
2022,General Pico - Ciudad Autonoma De Buenos Aires,71,3651,2790
2022,General Pico - Lomas De Zamora,86,5063,4027
2022,General Roca - Neuquen,117,3067,2511
2022,Gonnet - Ciudad Autonoma De Buenos Aires,85,4924,3636
2022,Gonzalez Catan - Villa Atamisqui,55,3196,2362
2022,Gualeguay - Ciudad Autonoma De Buenos Aires,130,3301,2939
2022,Gualeguay - Salto,208,10093,8639
2022,Gualeguaychu - Ciudad Autonoma De Buenos Aires,344,13233,10679
2022,Gualeguaychu - La Plata,52,1256,1066
2022,Gualeguaychu - Parana,54,1585,1331
2022,Gualeguaychu - Zarate,220,12066,6929
2022,Guaymallen - Ciudad Autonoma De Buenos Aires,61,3443,2966
2022,Guaymallen - La Quiaca,93,5355,3632
2022,Guaymallen - Oran,214,12533,10508
2022,Guaymallen - Villa Carlos Paz,63,3748,3460
2022,Ibicuy - Zarate,135,5678,3012
2022,Independencia Y 9 Julio Caba - Mar De Ajo,70,1290,665
2022,Ituzaingo - Posadas,90,1989,1596
2022,Jose C. Paz - Ciudad Autonoma De Buenos Aires,82,3423,3139
2022,Juan Bautista Alberdi - Ciudad Autonoma De Buenos Aires,60,2789,2271
2022,Jujuy - Salta,232,4486,2676
2022,Junin - Ciudad Autonoma De Buenos Aires,668,19819,16370
2022,Junin - Rosario,168,3880,3388
2022,Junin - Villa Carlos Paz,104,5911,5080
2022,La Plata - Ciudad Autonoma De Buenos Aires,943,33541,27215
2022,La Plata - Federacion,57,3196,2951
2022,La Plata - Humahuaca,230,13151,12964
2022,La Plata - Lujan,48,2469,2195
2022,La Plata - Mendoza,310,18531,18306
2022,La Plata - Merlo,327,19611,18783
2022,La Plata - Oran,311,18113,13117
2022,La Plata - Puerto Iguazu,321,19039,18687
2022,La Plata - Rosario,107,5419,4844
2022,La Plata - San Carlos De Bariloche,355,21023,20528
2022,La Plata - San Rafael,354,21320,20728
2022,La Plata - Santiago Del Estero,81,4873,4009
2022,La Plata - Villa Carlos Paz,460,27323,25979
2022,La Plata - Villa Constitucion,60,1368,987
2022,La Quiaca - Ciudad,86,4961,4238
2022,La Quiaca - Guaymallen,89,5167,4216
2022,La Quiaca - Mendoza,207,12204,10454
2022,La Quiaca - Salta,90,1868,1365
2022,La Quiaca - San Carlos,136,8130,7758
2022,La Rioja - Ciudad Autonoma De Buenos Aires,184,10284,8555
2022,La Rioja - Lomas De Zamora,84,4758,3935
2022,La Rioja - Oran,82,4681,3250
2022,La Rioja - Salta,74,3918,3184
2022,La Rioja - San Fernando Del Valle De Catamarca,74,2993,2609
2022,Las Flores - Ciudad Autonoma De Buenos Aires,486,10246,11778
2022,Las Lenas - Cordoba,76,3266,2829
2022,Lavallol - Gualeguaychu,62,3555,3002
2022,Lavallol - Merlo,59,3578,3218
2022,Lavallol - Puerto Iguazu,68,4079,3672
2022,Lavallol - Villa Carlos Paz,85,5064,4648
2022,Lincoln - Ciudad Autonoma De Buenos Aires,427,8192,4879
2022,Llavallol - Villa Carlos Paz,62,3681,3082
2022,Lobos - Ciudad Autonoma De Buenos Aires,63,2109,1748
2022,Lomas De Zamora - Oran,56,3254,1777
2022,Lomas De Zamora - Tilcara,481,28666,25377
2022,Lujan - Ciudad Autonoma De Buenos Aires,130,4781,4105
2022,Macachin - Saliquello,66,1254,454
2022,Machagai - Rosario,68,4055,3791
2022,Maipu - Colonia 25 De Mayo,104,1976,725
2022,Mar De Ajo - Av Independencia Y San Juancaba,56,1024,610
2022,Mar De Ajo - Ciudad Autonoma De Buenos Aires,289,13189,11602
2022,Mar Del Plata - Ciudad Autonoma De Buenos Aires,3072,151702,129673
2022,Mar Del Plata - Cordoba,130,7185,6108
2022,Mar Del Plata - Corrientes,100,4619,2566
2022,Mar Del Plata - Ezeiza,1597,89896,56964
2022,Mar Del Plata - Federacion,62,3306,2734
2022,Mar Del Plata - Mendoza,241,13909,11992
2022,Mar Del Plata - Merlo,95,5308,4355
2022,Mar Del Plata - Puerto Iguazu,149,8373,7063
2022,Mar Del Plata - Rosario,100,4751,3938
2022,Mar Del Plata - Salta,70,3756,3213
2022,Mar Del Plata - San Carlos De Bariloche,102,5650,4763
2022,Mar Del Plata - San Juan,68,3787,3098
2022,Mar Del Plata - San Luis,71,3611,3237
2022,Mar Del Plata - San Miguel De Tucuman,111,6622,5968
2022,Mar Del Plata - San Rafael,56,3138,2489
2022,Mar Del Plata - Termas De Rio Hondo,239,13742,11334
2022,Mar Del Plata - Villa Carlos Paz,155,8676,7233
2022,Mar Del Tuyu - Ciudad Autonoma De Buenos Aires,78,2392,1859
2022,Mendoza - Aguas Blancas,105,5601,4736
2022,Mendoza - Bermejo,71,2814,2279
2022,Mendoza - Ciudad Autonoma De Buenos Aires,515,25654,22813
2022,Mendoza - Colonia 25 De Mayo,54,3069,1076
2022,Mendoza - Cordoba,103,5193,4835
2022,Mendoza - La Quiaca,273,15783,13853
2022,Mendoza - Lomas De Zamora,100,5609,4270
2022,Mendoza - Mar Del Plata,365,21060,18195
2022,Mendoza - Merlo,111,6015,4952
2022,Mendoza - Oran,511,29228,24372
2022,Mendoza - Salta,57,2667,2032
2022,Mendoza - San Juan,471,16670,13118
2022,Mendoza - San Luis,242,9146,8124
2022,Mendoza - Termas De Rio Hondo,149,8728,6704
2022,Mendoza - Villa Carlos Paz,112,6046,5420
2022,Mendoza - Villa Gesell,79,4613,4019
2022,Mercedes - Ciudad Autonoma De Buenos Aires,257,9535,8098
2022,Mercedes - Lomas De Zamora,123,2783,2173
2022,Merlo - Ciudad Autonoma De Buenos Aires,155,8228,6348
2022,Merlo - Dique La Vina,127,2456,2233
2022,Merlo - Las Tapias,163,7483,6881
2022,Merlo - Mina Clavero,72,3384,2986
2022,Merlo - Rosario,150,7653,6322
2022,Mina Alumbrera - San Miguel De Tucuman,98,3690,2473
2022,Miramar - Ciudad Autonoma De Buenos Aires,156,4944,3154
2022,Monteros - Tunuyan,168,10076,8664
2022,Moreno - Ciudad Autonoma De Buenos Aires,113,5639,4874
2022,Necochea - Ciudad Autonoma De Buenos Aires,227,11450,7795
2022,Necochea - Dellepianne,69,4004,2833
2022,Neuquen - Allen,494,9755,6654
2022,Neuquen - Anelo,141,2578,1309
2022,Neuquen - Centenario,63,1197,976
2022,Neuquen - Ciudad Autonoma De Buenos Aires,289,13653,10941
2022,Neuquen - Corcobo,52,1997,509
2022,Neuquen - Fernandez Oro,57,1582,1327
2022,Neuquen - General Roca,136,3275,2435
2022,Neuquen - Las Grutas,65,1950,1557
2022,Neuquen - Neuquen,849,12816,10633
2022,Neuquen - Rio Negro,65,1243,636
2022,Neuquen - San Carlos De Bariloche,118,4902,4058
2022,Obera - Ciudad Autonoma De Buenos Aires,58,2245,1963
2022,Olavarria - Ciudad Autonoma De Buenos Aires,173,6168,5051
2022,Oran - Buenos Aires,66,3594,3671
2022,Oran - Chilecito,53,3282,2101
2022,Oran - Ciudad,120,6881,6388
2022,Oran - Ciudad Autonoma De Buenos Aires,599,33672,16460
2022,Oran - Cordoba,477,24866,17179
2022,Oran - Guaymallen,198,11614,9402
2022,Oran - La Plata,398,23189,17075
2022,Oran - Lomas De Zamora,398,22359,13090
2022,Oran - Mendoza,462,26493,20775
2022,Oran - San Carlos,68,3610,3410
2022,Pacheco - Ciudad Autonoma De Buenos Aires,55,3310,2914
2022,Pacheco - Mar Del Plata,60,3466,2926
2022,Pacheco - Santiago Del Estero,82,4619,3469
2022,Parana - Ciudad Autonoma De Buenos Aires,547,27812,23416
2022,Parana - Cordoba,57,2863,2491
2022,Parana - Lomas De Zamora,167,9416,7309
2022,Parana - Mar Del Plata,81,4292,3803
2022,Parana - Mendoza,111,6062,5637
2022,Parana - Merlo,104,6044,5380
2022,Parana - Rosario,429,19384,16791
2022,Parana - Salta,82,4409,3970
2022,Parana - San Carlos De Bariloche,97,5789,5335
2022,Parana - San Rafael,56,3050,2873
2022,Parana - Santa Fe,162,4734,3877
2022,Parana - Sauce Viejo,250,4772,4002
2022,Parana - Ushuaia,50,2174,2155
2022,Parana - Villa Carlos Paz,128,7445,6231
2022,Paso De Los Libres - Ciudad Autonoma De Buenos Aires,76,4189,2452
2022,Pehuajo - Ciudad Autonoma De Buenos Aires,122,2862,1705
2022,Perez Millan - Santa Elena,104,1560,1528
2022,Pergamino - Ciudad Autonoma De Buenos Aires,272,8364,8515
2022,Pergamino - Rosario,180,4399,6184
2022,Perito Moreno - Comodoro Rivadavia,400,18159,11605
2022,Perito Moreno - Sierra Grande,78,3507,1843
2022,Pilar - Ciudad Autonoma De Buenos Aires,79,3909,3047
2022,Pinamar - Ciudad Autonoma De Buenos Aires,292,15416,14337
2022,Plottier - Anelo,821,19039,11786
2022,Posadas - Ciudad Autonoma De Buenos Aires,336,13862,12564
2022,Posadas - Corrientes,64,2197,1824
2022,Posadas - Ituzaingo,92,2606,2054
2022,Posadas - Resistencia,76,3014,2554
2022,Posadas - Salta,81,3905,3636
2022,Posadas - Villa Carlos Paz,49,2381,2180
2022,Puerto Iguazu - Amba,107,6420,6127
2022,Puerto Madryn - Ciudad Autonoma De Buenos Aires,69,2851,1767
2022,Puerto San Julian - Comodoro Rivadavia,119,5792,3140
2022,Puerto San Julian - Rio Gallegos,48,720,278
2022,Purmamarca - Salta,68,1374,974
2022,Quilmes - Ciudad Autonoma De Buenos Aires,102,5331,3926
2022,Rafaela - Ciudad Autonoma De Buenos Aires,151,7400,6101
2022,Rafaela - Parana,63,2997,2511
2022,Rafaela - San Francisco,48,1415,1088
2022,Ramallo - Ciudad Autonoma De Buenos Aires,58,1679,1561
2022,Rauch - Ciudad Autonoma De Buenos Aires,113,1482,1256
2022,Rawson - Ciudad Autonoma De Buenos Aires,90,5075,4290
2022,Reconquista - Ciudad Autonoma De Buenos Aires,138,7401,5153
2022,Reconquista - Formosa,94,4203,3911
2022,Resistencia - Ciudad Autonoma De Buenos Aires,724,39168,32450
2022,Resistencia - Corrientes,130,3643,2960
2022,Resistencia - Federacion,56,3242,2687
2022,Resistencia - Formosa,49,2324,1772
2022,Resistencia - Ingeniero Budge,168,8609,7247
2022,Resistencia - Itati,158,8233,8063
2022,Resistencia - Lomas De Zamora,93,5207,4411
2022,Resistencia - Mar Del Plata,63,3528,2945
2022,Resistencia - Posadas,583,32174,28544
2022,Resistencia - Puerto Iguazu,202,11137,10294
2022,Resistencia - Salta,61,3302,2811
2022,Resistencia - Villa Carlos Paz,91,5166,4318
2022,Rincon De Los Sauces - Cipolletti,62,1283,878
2022,Rincon De Los Sauces - Yacimiento Chachahuen,80,1240,1941
2022,Rio Colorado - Mar Del Plata,50,2608,2016
2022,Rio Cuarto - Ciudad Autonoma De Buenos Aires,288,14832,13738
2022,Rio Gallegos - Puerto San Julian,72,1080,418
2022,Rio Gallegos - Ushuaia,121,6767,4536
2022,Rojas - Ciudad Autonoma De Buenos Aires,49,1485,1390
2022,Roque Saenz Peña - Ciudad Autonoma De Buenos Aires,189,8543,6661
2022,Roque Saenz Peña - Formosa,63,3081,2449
2022,Roque Saenz Peña - Lomas De Zamora,145,4948,4560
2022,Roque Saenz Peña - Posadas,138,5971,4632
2022,Rosario - Avellaneda,50,1450,1315
2022,Rosario - Buenos Aires,57,2105,1865
2022,Rosario - Chajari,63,1159,848
2022,Rosario - Ciudad Autonoma De Buenos Aires,3058,131994,106176
2022,Rosario - Colon,195,7589,6288
2022,Rosario - Cordoba,173,5961,5117
2022,Rosario - Escobar,278,14064,12694
2022,Rosario - Ezeiza,405,15312,8360
2022,Rosario - Febre,53,795,811
2022,Rosario - Juan Jose Castelli,55,3357,2823
2022,Rosario - La Falda,97,5204,3993
2022,Rosario - La Plata,124,5770,5171
2022,Rosario - Lomas De Zamora,898,50864,33089
2022,Rosario - Lujan,78,3608,3351
2022,Rosario - Machagai,103,6191,5810
2022,Rosario - Mar Del Plata,321,17123,14818
2022,Rosario - Mar Del Tuyu,52,2999,2743
2022,Rosario - Marcos Juarez,77,2208,1948
2022,Rosario - Mendoza,114,6160,5303
2022,Rosario - Merlo,239,12559,9648
2022,Rosario - Parana,926,41608,35253
2022,Rosario - Pergamino,138,3824,5395
2022,Rosario - Pilar,69,2223,1775
2022,Rosario - Salta,91,5121,4547
2022,Rosario - Salto,372,9281,6537
2022,Rosario - San Luis,58,2381,2249
2022,Rosario - San Nicolas,294,9103,7427
2022,Rosario - San Pedro,870,18996,13899
2022,Rosario - San Rafael,98,5417,4400
2022,Rosario - Santa Fe,50,2084,1752
2022,Rosario - Santa Rosa De Calamunchita,87,4386,3681
2022,Rosario - Termas De Rio Hondo,88,5124,4078
2022,Rosario - Tigre,348,17057,15922
2022,Rosario - Victoria,464,15189,13477
2022,Rosario - Villa Alpina,158,3042,2755
2022,Rosario - Villa Carlos Paz,543,29414,23853
2022,Rosario - Villa Gesell,123,6845,5660
2022,Saladillo - Ciudad Autonoma De Buenos Aires,259,5866,4236
2022,Salar Del Hombre Muerto - Salta,67,2511,1746
2022,Saliquello - Macachin,67,1273,466
2022,Salta - Aguas Blancas,131,3009,2556
2022,Salta - Aristobulo Del Valle,53,2278,2041
2022,Salta - Ciudad Autonoma De Buenos Aires,918,52033,42738
2022,Salta - Cordoba,94,5002,4537
2022,Salta - Hornocal,417,6836,5949
2022,Salta - Humahuaca,3812,83144,74253
2022,Salta - Iruya,78,1301,1068
2022,Salta - Jujuy,176,3344,2004
2022,Salta - Oran,49,1312,1007
2022,Salta - Purmamarca,296,5099,3618
2022,Salta - Quilmes,230,5350,4531
2022,Salta - Salar Del Hombre Muerto,98,3736,2644
2022,Salta - Salinas,118,2440,2262
2022,Salta - Salinas Grandes,5578,115913,106412
2022,Salta - Salta,168,1941,1564
2022,Salta - San Miguel De Tucuman,231,9232,7532
2022,Salta - San Salvador De Jujuy,537,15186,11366
2022,Salta - Santa Victoria Oeste,73,1635,4639
2022,Salta - Santiago Del Estero,99,4606,4181
2022,Salta - Susque,74,1594,955
2022,Salta - Tartagal,154,7637,6689
2022,Salta - Termas De Rio Hondo,69,3333,2816
2022,Salta - Tilcara,211,4802,3996
2022,Salta - Villa Carlos Paz,75,4117,3634
2022,Salta - Vuelta Al Norte,51,1570,1214
2022,Salto - Ciudad Autonoma De Buenos Aires,1550,33671,26423
2022,Salto - Gualeguay,116,5074,4148
2022,Salto - Rosario,452,12248,9201
2022,San Andres De Giles - Ciudad Autonoma De Buenos Aires,115,2616,2366
2022,San Antonio De Areco - Ciudad Autonoma De Buenos Aires,81,2657,2174
2022,San Bernardo - Ciudad Autonoma De Buenos Aires,395,20114,18150
2022,San Carlos - La Quiaca,108,6446,5677
2022,San Carlos De Bariloche - Alicura,418,7334,7159
2022,San Carlos De Bariloche - Ciudad Autonoma De Buenos Aires,85,4694,4097
2022,San Carlos De Bariloche - La Plata,313,18638,18496
2022,San Carlos De Bariloche - Neuquen,69,3163,2487
2022,San Clemente - Ciudad Autonoma De Buenos Aires,212,11981,10858
2022,San Fernando Del Valle De Catamarca - Ciudad Autonoma De Buenos Aires,182,10391,8393
2022,San Fernando Del Valle De Catamarca - La Rioja,48,2132,1784
2022,San Francisco - Ciudad Autonoma De Buenos Aires,145,5792,5336
2022,San Jose - Ciudad Autonoma De Buenos Aires,84,4555,3213
2022,San Jose - Lomas De Zamora,189,9241,8117
2022,San Juan - Ciudad Autonoma De Buenos Aires,321,14045,12221
2022,San Juan - Cordoba,52,2554,2338
2022,San Juan - La Falda,49,2616,2318
2022,San Juan - Las Lenas,68,3776,3461
2022,San Juan - Mar Del Plata,132,7233,5881
2022,San Juan - Mendoza,693,28621,23666
2022,San Juan - Merlo,71,3945,3198
2022,San Juan - San Fernando Del Valle De Catamarca,52,1891,1583
2022,San Juan - San Luis,74,3231,2885
2022,San Juan - Santa Rosa,60,3228,3052
2022,San Juan - Termas De Cacheuta,87,4448,4153
2022,San Juan - Termas De Rio Hondo,68,3866,3184
2022,San Juan - Villa Carlos Paz,92,4586,3802
2022,San Justo - Ciudad Autonoma De Buenos Aires,67,2677,2066
