indice_tiempo,par_origen_destino,viajes,asientos,pasajeros
2022,Ciudad Autónoma De Buenos Aires-Bahia Blanca,2177,95055,76156
2022,Ciudad Autónoma De Buenos Aires-Bella Vista,221,7016,4019
2022,Ciudad Autónoma De Buenos Aires-Capilla Del Monte,3836,192540,194735
2022,Ciudad Autónoma De Buenos Aires-Chilecito,360,20446,30744
2022,Ciudad Autónoma De Buenos Aires-Claromeco,288,12176,8051
2022,Ciudad Autónoma De Buenos Aires-Clorinda,355,17600,14576
2022,Ciudad Autónoma De Buenos Aires-Colon,809,43669,33457
2022,Ciudad Autónoma De Buenos Aires-Comodoro Rivadavia,1117,58504,69634
2022,Ciudad Autónoma De Buenos Aires-Coronel Suarez,364,14921,6777
2022,Ciudad Autónoma De Buenos Aires-Corrientes,254,14950,19242
2022,Ciudad Autónoma De Buenos Aires-Crespo,618,35571,29348
2022,Ciudad Autónoma De Buenos Aires-Córdoba,3794,196301,237694
2022,Ciudad Autónoma De Buenos Aires-Daireaux,50,2687,1461
2022,Ciudad Autónoma De Buenos Aires-Eduardo Castex,241,9996,5572
2022,Ciudad Autónoma De Buenos Aires-Federacion,1423,77884,67586
2022,Ciudad Autónoma De Buenos Aires-Federal,214,12182,9749
2022,Ciudad Autónoma De Buenos Aires-Formosa,588,27511,22234
2022,Ciudad Autónoma De Buenos Aires-General Campos,336,14809,13277
2022,Ciudad Autónoma De Buenos Aires-General Lamadrid,109,4687,2267
2022,Ciudad Autónoma De Buenos Aires-General Pico,1073,55315,58697
2022,Ciudad Autónoma De Buenos Aires-General Villegas,572,28470,24624
2022,Ciudad Autónoma De Buenos Aires-Goya,653,28804,27281
2022,Ciudad Autónoma De Buenos Aires-Gualeguaychu,425,23622,10495
2022,Ciudad Autónoma De Buenos Aires-Henderson,326,18360,18577
2022,Ciudad Autónoma De Buenos Aires-Huanguelen,156,7536,4699
2022,Ciudad Autónoma De Buenos Aires-Ingeniero Luiggi,362,20502,22229
2022,Ciudad Autónoma De Buenos Aires-Ituzaingo,331,19237,18048
2022,Ciudad Autónoma De Buenos Aires-Jacinto Arauz,351,14781,13898
2022,Ciudad Autónoma De Buenos Aires-Joaquin V. Gonzalez,306,17758,19273
2022,Ciudad Autónoma De Buenos Aires-Jovita,55,2888,1432
2022,Ciudad Autónoma De Buenos Aires-Juan Bautista Alberdi,201,11591,6973
2022,Ciudad Autónoma De Buenos Aires-Juan Jose Castelli,786,45582,43264
2022,Ciudad Autónoma De Buenos Aires-La Carlota,184,10350,11573
2022,Ciudad Autónoma De Buenos Aires-La Falda,921,52155,51401
2022,Ciudad Autónoma De Buenos Aires-La Quiaca,993,58210,61218
2022,Ciudad Autónoma De Buenos Aires-La Rioja,798,38098,45020
2022,Ciudad Autónoma De Buenos Aires-Lincoln,60,3243,2191
2022,Ciudad Autónoma De Buenos Aires-Los Toldos,239,12511,7670
2022,Ciudad Autónoma De Buenos Aires-Macia,593,33599,30386
2022,Ciudad Autónoma De Buenos Aires-Mar De Ajó,3781,213802,172241
2022,Ciudad Autónoma De Buenos Aires-Mar Del Plata,7720,322752,209200
2022,Ciudad Autónoma De Buenos Aires-Mar Del Sur,88,3784,2707
2022,Ciudad Autónoma De Buenos Aires-Mburucuya,127,7349,4685
2022,Ciudad Autónoma De Buenos Aires-Mendoza,3508,186410,187993
2022,Ciudad Autónoma De Buenos Aires-Mercedes,106,4839,7476
2022,Ciudad Autónoma De Buenos Aires-Mina Clavero,1511,58485,51545
2022,Ciudad Autónoma De Buenos Aires-Miramar,2335,105217,76441
2022,Ciudad Autónoma De Buenos Aires-Monte Caseros,641,36776,23617
2022,Ciudad Autónoma De Buenos Aires-Monte Hermoso,291,12502,8828
2022,Ciudad Autónoma De Buenos Aires-Morteros,365,21182,15513
2022,Ciudad Autónoma De Buenos Aires-Necochea,1484,78037,47241
2022,Ciudad Autónoma De Buenos Aires-Neuquén,75,3204,3710
2022,Ciudad Autónoma De Buenos Aires-Nogoya,358,19186,18645
2022,Ciudad Autónoma De Buenos Aires-Nueva Esperanza,380,23348,9751
2022,Ciudad Autónoma De Buenos Aires-Obera,595,18791,8208
2022,Ciudad Autónoma De Buenos Aires-Olavarria,1634,75101,56610
2022,Ciudad Autónoma De Buenos Aires-Paraná,4329,209474,151379
2022,Ciudad Autónoma De Buenos Aires-Paso De Los Libres,1280,61507,66562
2022,Ciudad Autónoma De Buenos Aires-Pergamino,813,47669,34214
2022,Ciudad Autónoma De Buenos Aires-Pirane,259,15109,15148
2022,Ciudad Autónoma De Buenos Aires-Posadas,1115,41091,23154
2022,Ciudad Autónoma De Buenos Aires-Puan,208,8942,4210
2022,Ciudad Autónoma De Buenos Aires-Puerto Iguazú,2816,146302,120865
2022,Ciudad Autónoma De Buenos Aires-Puerto Pilcomayo,368,13668,10646
2022,Ciudad Autónoma De Buenos Aires-Rafaela,225,9425,6087
2022,Ciudad Autónoma De Buenos Aires-Resistencia,1528,70554,61283
2022,Ciudad Autónoma De Buenos Aires-Rio Cuarto,303,17140,18098
2022,Ciudad Autónoma De Buenos Aires-Rojas,128,6462,3450
2022,Ciudad Autónoma De Buenos Aires-Roque Saenz Peña,1418,80634,62638
2022,Ciudad Autónoma De Buenos Aires-Rosario,4181,177225,106012
2022,Ciudad Autónoma De Buenos Aires-Salliquelo,274,11560,8855
2022,Ciudad Autónoma De Buenos Aires-Salta,648,34333,29320
2022,Ciudad Autónoma De Buenos Aires-Salvador Mazza,548,33765,31323
2022,Ciudad Autónoma De Buenos Aires-San Carlos De Bariloche,1614,87268,124894
2022,Ciudad Autónoma De Buenos Aires-San Fernando Del Valle De Catamarca,1754,91258,98038
2022,Ciudad Autónoma De Buenos Aires-San Francisco,558,22386,16781
2022,Ciudad Autónoma De Buenos Aires-San Jose,440,24050,20711
2022,Ciudad Autónoma De Buenos Aires-San Juan,1495,84570,80889
2022,Ciudad Autónoma De Buenos Aires-San Luis,180,6059,3524
2022,Ciudad Autónoma De Buenos Aires-San Martin De Los Andes,833,36588,37190
2022,Ciudad Autónoma De Buenos Aires-San Miguel De Tucumán,851,43771,26408
2022,Ciudad Autónoma De Buenos Aires-San Nicolas,360,20972,19938
2022,Ciudad Autónoma De Buenos Aires-San Pedro,1482,79838,59007
2022,Ciudad Autónoma De Buenos Aires-San Rafael,630,27930,20774
2022,Ciudad Autónoma De Buenos Aires-San Salvador De Jujuy,1435,87814,73445
2022,Ciudad Autónoma De Buenos Aires-Santa Elena,159,9236,6155
2022,Ciudad Autónoma De Buenos Aires-Santa Rosa,1986,86270,96186
2022,Ciudad Autónoma De Buenos Aires-Santiago Del Estero,223,12988,8611
2022,Ciudad Autónoma De Buenos Aires-Sauce,370,21470,13958
2022,Ciudad Autónoma De Buenos Aires-Tandil,2048,87376,69551
2022,Ciudad Autónoma De Buenos Aires-Trenque Lauquen,256,13562,13308
2022,Ciudad Autónoma De Buenos Aires-Venado Tuerto,643,36953,33315
2022,Ciudad Autónoma De Buenos Aires-Viedma,962,33299,19500
2022,Ciudad Autónoma De Buenos Aires-Villa Carlos Paz,1570,63519,52935
2022,Ciudad Autónoma De Buenos Aires-Villa Cura Brochero,910,51227,80717
2022,Ciudad Autónoma De Buenos Aires-Villa Dolores,166,6971,6927
2022,Ciudad Autónoma De Buenos Aires-Villa General Belgrano,915,34062,30148
2022,Ciudad Autónoma De Buenos Aires-Villa Gesell,2055,106942,81848
2022,Ciudad Autónoma De Buenos Aires-Villa Huidobro,85,3653,2014
2022,Ciudad Autónoma De Buenos Aires-Villa La Angostura,120,4322,2923
2022,Ciudad Autónoma De Buenos Aires-Villaguay,1032,59173,51148
2022,Ciudadela-Capilla Del Monte,427,25074,17984
2022,Ciudadela-Juan Bautista Alberdi,312,18190,11508
2022,Ciudadela-Mar Del Plata,1128,64551,37955
2022,Ciudadela-Miramar,220,9537,6644
2022,Claromeco-Ciudad Autónoma De Buenos Aires,162,6900,5061
2022,Clorinda-Caleta Olivia,308,17280,19552
2022,Clorinda-Ciudad Autónoma De Buenos Aires,331,16642,14519
2022,Clorinda-Florencio Varela,1156,60908,42865
2022,Clorinda-Ingeniero Budge,1293,76200,103635
2022,Clorinda-La Plata,438,22932,19190
2022,Clorinda-Mar Del Plata,396,23286,31582
2022,Clorinda-Posadas,406,23918,6864
2022,Clorinda-Resistencia,53,2232,1363
2022,Clorinda-San Justo,356,16957,10466
2022,Colon-Ciudad Autónoma De Buenos Aires,1193,65609,55837
2022,Colon-Ingeniero Budge,287,16648,16516
2022,Colon-Rosario,620,35883,41531
2022,Colonia 25 De Mayo-Neuquén,211,10128,5073
2022,Comodoro Rivadavia-Caleta Olivia,931,48511,19798
2022,Comodoro Rivadavia-Ciudad Autónoma De Buenos Aires,1112,58281,73026
2022,Comodoro Rivadavia-Mar Del Plata,357,20964,27883
2022,Comodoro Rivadavia-Neuquén,351,19162,25385
2022,Comodoro Rivadavia-Rio Gallegos,168,9576,10151
2022,Comodoro Rivadavia-San Carlos De Bariloche,358,21054,25263
2022,Concepcion Del Uruguay-Córdoba,111,6438,8148
2022,Concepcion Del Uruguay-Rosario,206,11801,6757
2022,Concepcion Del Uruguay-Santa Fe,1039,59714,65294
2022,Coronel Suarez-Ciudad Autónoma De Buenos Aires,359,14721,7000
2022,Corrientes-Capilla Del Monte,79,4152,3653
2022,Corrientes-Ciudad Autónoma De Buenos Aires,248,14641,17424
2022,Corrientes-Córdoba,968,48889,52076
2022,Corrientes-Florencio Varela,385,22583,17376
2022,Corrientes-Formosa,1438,95616,20760
2022,Corrientes-Ingeniero Budge,60,3484,3065
2022,Corrientes-Pt Nra,89,5044,3944
2022,Corrientes-Reconquista,391,23912,16468
2022,Corrientes-Rosario,1418,79566,76244
2022,Corrientes-Salta,633,35556,37800
2022,Corrientes-Villa Carlos Paz,181,8644,9671
2022,Crespo-Ciudad Autónoma De Buenos Aires,609,34958,24770
2022,Córdoba-Ceres,197,12122,10427
2022,Córdoba-Chilecito,333,14599,10607
2022,Córdoba-Ciudad Autónoma De Buenos Aires,3893,201423,238586
2022,Córdoba-Concepcion Del Uruguay,110,6380,5268
2022,Córdoba-Corrientes,965,48808,45853
2022,Córdoba-La Banda,424,26524,13447
2022,Córdoba-La Rioja,745,42181,32743
2022,Córdoba-Mar Del Plata,668,39062,33260
2022,Córdoba-Mendoza,3207,177966,205845
2022,Córdoba-Monte Caseros,249,14161,21393
2022,Córdoba-Paraná,502,28896,21346
2022,Córdoba-Posadas,359,12944,12161
2022,Córdoba-Puerto Iguazú,640,31271,30397
2022,Córdoba-Punta Alta,526,28508,21762
2022,Córdoba-Rosario,1064,59558,62409
2022,Córdoba-Salta,1120,62072,48266
2022,Córdoba-Salvador Mazza,729,42546,51969
2022,Córdoba-San Fernando Del Valle De Catamarca,1097,57228,38828
2022,Córdoba-San Jorge,292,14016,18955
2022,Córdoba-San Juan,1095,62364,49105
2022,Córdoba-San Luis,304,17054,13581
2022,Córdoba-San Martin De Los Andes,68,3684,2628
2022,Córdoba-San Miguel De Tucumán,2038,115074,100404
2022,Córdoba-San Rafael,505,29341,28921
2022,Córdoba-San Salvador De Jujuy,1529,64927,41511
2022,Córdoba-Santa Fe,681,38495,30250
2022,Córdoba-Santa Rosa,138,5933,4638
2022,Córdoba-Saujil,362,21454,23366
2022,Córdoba-Schaqui,306,17748,12203
2022,Córdoba-Sunchales,103,5768,2332
2022,Daireaux-Ciudad Autónoma De Buenos Aires,54,2873,1497
2022,Eduardo Castex-Ciudad Autónoma De Buenos Aires,242,10039,5811
2022,El Calafate-San Carlos De Bariloche,162,7101,11658
2022,El Chocon-Mendoza,260,13123,11367
2022,Esquel-La Quiaca,1001,51473,69970
2022,Esquel-Puerto Madryn,94,5582,3508
2022,Esquel-San Carlos De Bariloche,773,42228,38878
2022,Esquel-San Salvador De Jujuy,390,22828,46754
2022,Ezeiza-Formosa,250,14971,9664
2022,Federacion-Ciudad Autónoma De Buenos Aires,1360,74646,57865
2022,Federacion-Rosario,390,22603,36297
2022,Federal-Ciudad Autónoma De Buenos Aires,210,11939,10700
2022,Fiambala-Caleta Olivia,62,3425,1169
2022,Fiambala-Córdoba,136,7470,2953
2022,Fiambala-San Fernando Del Valle De Catamarca,438,23568,15673
2022,Florencio Varela-Clorinda,1379,71128,38382
2022,Florencio Varela-Corrientes,391,22947,15886
2022,Florencio Varela-Juan Bautista Alberdi,614,28367,17240
2022,Florencio Varela-Roque Saenz Peña,2060,122124,88424
2022,Florencio Varela-San Miguel De Tucumán,193,11376,7380
2022,Florencio Varela-San Pedro,796,47626,25265
2022,Florencio Varela-Tres Isletas,178,10680,10514
2022,Formosa-Ciudad Autónoma De Buenos Aires,581,27144,20718
2022,Formosa-Corrientes,1537,102170,25912
2022,Formosa-Ezeiza,249,14877,9776
2022,Formosa-La Plata,349,12608,6590
2022,Formosa-Mendoza,543,28756,47660
2022,Formosa-Posadas,165,9622,2226
2022,Formosa-Salta,288,16866,16248
2022,Frias-San Fernando Del Valle De Catamarca,620,27452,21276
2022,Garupa-Santo Tome,443,20709,14355
2022,General Campos-Ciudad Autónoma De Buenos Aires,339,15041,12805
2022,General Lamadrid-Ciudad Autónoma De Buenos Aires,110,4749,4191
2022,General Pico-Ciudad Autónoma De Buenos Aires,1056,54277,60875
2022,General Pinedo-La Plata,299,17612,12821
2022,General Roca-San Carlos De Bariloche,286,16373,12546
2022,General Villegas-Ciudad Autónoma De Buenos Aires,711,36290,29597
2022,Goya-Ciudad Autónoma De Buenos Aires,650,28548,26696
2022,Goya-Posadas,154,9010,2711
2022,Gualeguaychu-Ciudad Autónoma De Buenos Aires,537,30145,19746
2022,Gualeguaychu-Ingeniero Budge,558,32542,14507
2022,Gualeguaychu-Rosario,417,23770,16457
2022,Gualeguaychu-Santa Fe,296,17174,16979
2022,Guemes-La Plata,193,11186,8782
2022,Henderson-Ciudad Autónoma De Buenos Aires,325,18296,16202
2022,Huanguelen-Ciudad Autónoma De Buenos Aires,144,7002,4417
2022,Ingeniero Budge-Clorinda,1314,77468,98390
2022,Ingeniero Budge-Corrientes,60,3490,3107
2022,Ingeniero Budge-Gualeguaychu,615,35866,20932
2022,Ingeniero Budge-Juan Bautista Alberdi,364,21481,14427
2022,Ingeniero Budge-Mar De Ajó,82,4884,1867
2022,Ingeniero Budge-Mar Del Plata,93,3908,1876
2022,Ingeniero Budge-San Vicente,173,10349,6609
2022,Ingeniero Budge-Villa Gesell,89,3812,1413
2022,Ingeniero Luiggi-Ciudad Autónoma De Buenos Aires,362,20494,20092
2022,Itati-Resistencia,48,2880,1582
2022,Itati-San Justo,100,6000,2284
2022,Ituzaingo-Ciudad Autónoma De Buenos Aires,360,20839,19924
2022,Ituzaingo-Posadas,1065,53668,21221
2022,Jacinto Arauz-Ciudad Autónoma De Buenos Aires,344,14478,14594
2022,Jardin America-San Miguel De Tucumán,226,10693,10543
2022,Joaquin V. Gonzalez-Ciudad Autónoma De Buenos Aires,309,17915,18717
2022,Jovita-Ciudad Autónoma De Buenos Aires,84,4500,3526
2022,Juan Bautista Alberdi-Berazategui,59,3432,2278
2022,Juan Bautista Alberdi-Ciudad Autónoma De Buenos Aires,224,12917,10780
2022,Juan Bautista Alberdi-Ciudadela,318,18542,12208
2022,Juan Bautista Alberdi-Florencio Varela,557,25542,17958
2022,Juan Bautista Alberdi-Ingeniero Budge,414,23920,18358
2022,Juan Jose Castelli-Ciudad Autónoma De Buenos Aires,798,46254,47873
2022,Junin-Rosario,1342,77573,71414
2022,La Banda-Córdoba,322,19404,13718
2022,La Banda-San Miguel De Tucumán,799,46914,35380
2022,La Banda-Villa Carlos Paz,103,7168,2870
2022,La Carlota-Ciudad Autónoma De Buenos Aires,181,10182,12263
2022,La Cruz-Posadas,293,15875,16110
2022,La Falda-Ciudad Autónoma De Buenos Aires,835,47469,43392
2022,La Falda-La Plata,926,47424,45339
2022,La Lucila-Ciudad Autónoma De Buenos Aires,73,4107,3157
2022,La Plata-Bernardo De Irigoyen,715,32778,20966
2022,La Plata-Caleta Olivia,355,20945,37751
2022,La Plata-Capilla Del Monte,956,52384,37296
2022,La Plata-Clorinda,482,22780,18625
2022,La Plata-Formosa,338,12212,5678
2022,La Plata-General Pinedo,306,18008,13956
2022,La Plata-Guemes,196,11354,10273
2022,La Plata-La Falda,914,46995,45912
2022,La Plata-Las Lomitas,1188,68942,69439
2022,La Plata-Mendoza,734,44079,44385
2022,La Plata-Mercedes,93,3885,3028
2022,La Plata-Monte Caseros,360,20935,20298
2022,La Plata-Pablo Nogues,1135,60407,64364
2022,La Plata-Paraná,716,41941,28804
2022,La Plata-Paso De Los Libres,245,10290,7754
2022,La Plata-Pirane,414,21368,22782
2022,La Plata-Posadas,770,36521,26477
2022,La Plata-Puerto Iguazú,1503,81565,66510
2022,La Plata-Resistencia,1497,78740,63078
2022,La Plata-Rosario,1842,100318,77728
2022,La Plata-Salta,185,10629,8172
2022,La Plata-Salvador Mazza,662,38528,37790
2022,La Plata-San Carlos De Bariloche,483,20303,25976
2022,La Plata-San Miguel De Tucumán,775,45146,35103
2022,La Plata-San Rafael,263,15280,11674
2022,La Plata-San Salvador De Jujuy,71,4155,2634
2022,La Plata-Santa Rosa,787,29372,22807
2022,La Plata-Viedma,147,6321,4177
2022,La Plata-Villaguay,305,17503,22754
2022,La Quiaca-Ciudad Autónoma De Buenos Aires,788,46087,48267
2022,La Quiaca-Esquel,987,50689,57005
2022,La Quiaca-Salta,1451,89543,72275
2022,La Quiaca-San Salvador De Jujuy,201,12629,12166
2022,La Rioja-Ciudad Autónoma De Buenos Aires,787,37607,43046
2022,La Rioja-Córdoba,758,42876,31739
2022,La Rioja-San Juan,195,11310,8175
2022,La Rioja-San Miguel De Tucumán,930,54905,31830
2022,La Rioja-Villa San Agustin,102,6220,3801
2022,Lago Puelo-San Carlos De Bariloche,2777,125959,104060
2022,Las Lomitas-La Plata,1174,68119,61658
2022,Las Lomitas-Villa Carlos Paz,829,41133,31800
2022,Lincoln-Ciudad Autónoma De Buenos Aires,54,2844,1547
2022,Lomas De Zamora-Mar Del Plata,48,2081,1671
2022,Los Toldos-Ciudad Autónoma De Buenos Aires,166,8648,4496
2022,Macia-Ciudad Autónoma De Buenos Aires,594,33594,31088
2022,Mar De Ajó-Ciudad Autónoma De Buenos Aires,3063,176656,135207
2022,Mar De Ajó-Moreno,150,8211,4381
2022,Mar Del Plata-Ciudad Autónoma De Buenos Aires,7845,329033,215930
2022,Mar Del Plata-Ciudadela,1135,64988,31809
2022,Mar Del Plata-Clorinda,450,26433,34253
2022,Mar Del Plata-Comodoro Rivadavia,358,21005,24658
2022,Mar Del Plata-Córdoba,673,39362,34149
2022,Mar Del Plata-Ingeniero Budge,105,4449,2867
2022,Mar Del Plata-Mendoza,409,23145,20185
2022,Mar Del Plata-Neuquén,136,5801,5841
2022,Mar Del Plata-Paraná,444,24923,18688
2022,Mar Del Plata-Posadas,217,12793,14044
2022,Mar Del Plata-Rosario,869,50366,43041
2022,Mar Del Plata-San Carlos De Bariloche,387,16322,19267
2022,Mar Del Plata-San Juan,385,20927,22440
2022,Mar Del Plata-San Miguel,1057,45655,36553
2022,Mar Del Plata-San Miguel De Tucumán,777,44854,33595
2022,Mar Del Plata-Santa Rosa,179,8296,11683
2022,Mar Del Plata-Villa Carlos Paz,137,7967,7772
2022,Mburucuya-Ciudad Autónoma De Buenos Aires,123,7161,4978
2022,Mendoza-Bermejo,164,10036,8362
2022,Mendoza-Caleta Olivia,536,31340,47783
2022,Mendoza-Caucete,276,13919,5792
2022,Mendoza-Chilecito,173,10414,8331
2022,Mendoza-Ciudad Autónoma De Buenos Aires,3548,188498,192029
2022,Mendoza-Córdoba,3215,178245,206709
2022,Mendoza-El Chocon,259,13082,9197
2022,Mendoza-Formosa,550,28998,41343
2022,Mendoza-La Plata,732,43945,49961
2022,Mendoza-Mar Del Plata,421,23659,21642
2022,Mendoza-Monte Hermoso,104,5150,5750
2022,Mendoza-Paraná,327,18575,19056
2022,Mendoza-Puerto Iguazú,315,17686,30698
2022,Mendoza-Punta Alta,362,20930,22280
2022,Mendoza-Rio Gallegos,228,9630,16392
2022,Mendoza-Rosario,535,30674,29789
2022,Mendoza-Salvador Mazza,356,20992,34703
2022,Mendoza-San Carlos De Bariloche,250,13292,11855
2022,Mendoza-San Jose De Jachal,122,6894,5411
2022,Mendoza-San Juan,3833,202009,121928
2022,Mendoza-San Miguel De Tucumán,952,55222,41716
2022,Mendoza-San Salvador De Jujuy,621,36569,48610
2022,Mendoza-Vallecito,97,5395,3131
2022,Mercedes-Ciudad Autónoma De Buenos Aires,108,4926,8139
2022,Mercedes-La Plata,107,4458,4472
2022,Mina Clavero-Ciudad Autónoma De Buenos Aires,1612,64269,61423
2022,Mina Clavero-Rosario,72,4218,2958
2022,Miramar-Ciudad Autónoma De Buenos Aires,2081,93594,66652
2022,Miramar-Ciudadela,222,9627,6593
2022,Monte Caseros-Ciudad Autónoma De Buenos Aires,629,36071,29370
2022,Monte Caseros-Córdoba,243,13930,25456
2022,Monte Caseros-La Plata,389,22570,21772
2022,Monte Caseros-Rosario,284,16223,17350
2022,Monte Caseros-Villa Carlos Paz,122,7059,13577
2022,Monte Hermoso-Ciudad Autónoma De Buenos Aires,268,11521,9393
2022,Monte Hermoso-Mendoza,102,5034,5438
2022,Morteros-Ciudad Autónoma De Buenos Aires,377,21900,22764
2022,Necochea-Ciudad Autónoma De Buenos Aires,1620,84938,51947
2022,Neuquén-Bahia Blanca,642,37151,34530
2022,Neuquén-Ciudad Autónoma De Buenos Aires,77,3303,4968
2022,Neuquén-Colonia 25 De Mayo,178,8544,1546
2022,Neuquén-Comodoro Rivadavia,355,19313,27623
2022,Neuquén-Mar Del Plata,136,5805,5765
2022,Neuquén-Paraná,172,7210,6744
2022,Neuquén-San Juan,677,32897,36802
2022,Neuquén-San Miguel De Tucumán,183,10553,9415
2022,Nogoya-Ciudad Autónoma De Buenos Aires,361,19251,19719
2022,Nogoya-Rosario,1118,63636,38119
2022,Nueva Esperanza-Ciudad Autónoma De Buenos Aires,371,22846,11600
2022,Obera-Ciudad Autónoma De Buenos Aires,675,22317,10866
2022,Olavarria-Ciudad Autónoma De Buenos Aires,1665,76444,61450
2022,Orán-Salta,2167,123711,106075
2022,Orán-San Miguel De Tucumán,403,22739,19094
2022,Pablo Nogues-La Plata,1145,61189,58797
2022,Pablo Nogues-Paraná,423,17869,11975
2022,Paraná-Bahia Blanca,455,25881,30328
2022,Paraná-Capilla Del Monte,487,28028,23945
2022,Paraná-Ciudad Autónoma De Buenos Aires,4259,205910,161655
2022,Paraná-Córdoba,595,34296,29005
2022,Paraná-La Plata,785,45471,32457
2022,Paraná-Mar Del Plata,486,27138,21387
2022,Paraná-Mendoza,324,18447,21158
2022,Paraná-Neuquén,174,7314,6422
2022,Paraná-Pablo Nogues,426,18065,12022
2022,Paraná-Rosario,1292,74104,58509
2022,Paraná-San Carlos De Bariloche,385,21811,28176
2022,Paraná-San Miguel De Tucumán,724,41228,30922
2022,Paraná-Sauce,64,3716,2518
2022,Paraná-Villa Carlos Paz,783,42988,31372
2022,Paso De Los Libres-Ciudad Autónoma De Buenos Aires,1288,61891,73313
2022,Paso De Los Libres-La Plata,244,10248,7319
2022,Paso De Los Libres-Posadas,566,32531,33700
2022,Pergamino-Ciudad Autónoma De Buenos Aires,824,48342,38222
2022,Pergamino-Rosario,251,14540,3288
2022,Pico Truncado-Rivadavia,1067,62743,43409
2022,Piedra Del Aguila-Salvador Mazza,375,21765,40370
2022,Pinamar-Ciudad Autónoma De Buenos Aires,97,4545,4067
2022,Pirane-Ciudad Autónoma De Buenos Aires,253,14775,14259
2022,Pirane-La Plata,416,21508,25789
2022,Posadas-Ciudad Autónoma De Buenos Aires,1190,43758,31684
2022,Posadas-Clorinda,403,23774,8531
2022,Posadas-Córdoba,362,13052,12356
2022,Posadas-Formosa,227,13246,4940
2022,Posadas-Goya,153,8954,3002
2022,Posadas-Ituzaingo,1106,55764,26677
2022,Posadas-La Cruz,360,19096,21016
2022,Posadas-La Plata,788,37285,34247
2022,Posadas-Mar Del Plata,218,12856,14714
2022,Posadas-Paso De Los Libres,718,42003,45926
2022,Posadas-Resistencia,1242,73340,54018
2022,Posadas-Rosario,2268,120200,111865
2022,Posadas-San Justo,536,20620,16346
2022,Posadas-San Miguel De Tucumán,353,20749,20162
2022,Posadas-Virasoro,798,38183,14833
2022,Pt Nra-Corrientes,91,5154,4574
2022,Puan-Ciudad Autónoma De Buenos Aires,304,13069,7626
2022,Puerto Iguazú-Ciudad Autónoma De Buenos Aires,2719,141912,117576
2022,Puerto Iguazú-Córdoba,648,31465,31746
2022,Puerto Iguazú-La Plata,1477,80120,68628
2022,Puerto Iguazú-Mendoza,311,17451,22983
2022,Puerto Iguazú-Resistencia,1415,83888,40432
2022,Puerto Iguazú-San Justo,1084,48697,42982
2022,Puerto Madryn-Esquel,123,7310,4760
2022,Puerto Pilcomayo-Ciudad Autónoma De Buenos Aires,367,13626,10295
2022,Punta Alta-Córdoba,526,28564,23915
2022,Punta Alta-Mendoza,366,21135,21153
2022,Rafael Castillo-Campo Largo,376,21808,11554
2022,Rafael Castillo-Roque Saenz Peña,73,4149,3308
2022,Rafaela-Ciudad Autónoma De Buenos Aires,224,9389,7093
2022,Rafaela-San Guillermo,298,17848,10213
2022,Rawson-San Salvador De Jujuy,59,3368,2731
2022,Reconquista-Corrientes,323,19942,20082
2022,Reconquista-Resistencia,69,4086,3217
2022,Resistencia-Ciudad Autónoma De Buenos Aires,1517,70118,60085
2022,Resistencia-Clorinda,53,2262,1479
2022,Resistencia-Colonia Cano,160,9842,2692
2022,Resistencia-La Plata,1426,74756,58841
2022,Resistencia-Posadas,1109,65751,44211
2022,Resistencia-Puerto Iguazú,1633,95114,56199
2022,Rincon De Los Sauces-San Rafael,244,10736,7265
2022,Rio Cuarto-Ciudad Autónoma De Buenos Aires,300,16861,20206
2022,Rio Gallegos-Mendoza,221,9332,15178
2022,Rio Gallegos-San Salvador De Jujuy,1104,64962,115236
2022,Rio Gallegos-Ushuaia,74,4224,2999
2022,Rivadavia-Pico Truncado,1045,61486,44198
2022,Rojas-Ciudad Autónoma De Buenos Aires,120,6093,2236
2022,Roque Saenz Peña-Ciudad Autónoma De Buenos Aires,1114,60512,49741
2022,Roque Saenz Peña-Florencio Varela,2020,119738,91667
2022,Roque Saenz Peña-Rafael Castillo,74,4188,3708
2022,Rosario-Caleta Olivia,62,3676,4289
2022,Rosario-Capilla Del Monte,474,18646,17229
2022,Rosario-Ciudad Autónoma De Buenos Aires,4229,179268,126101
2022,Rosario-Colon,628,36378,54646
2022,Rosario-Concepcion Del Uruguay,214,12250,10474
2022,Rosario-Corral De Bustos,761,34245,8194
2022,Rosario-Corrientes,1409,79038,93701
2022,Rosario-Córdoba,1060,59265,63598
2022,Rosario-Federacion,382,22139,27717
2022,Rosario-Gualeguaychu,434,24692,21217
2022,Rosario-Junin,1357,78421,74549
2022,Rosario-La Plata,1845,100440,86260
2022,Rosario-Mar Del Plata,883,51272,41378
2022,Rosario-Mendoza,533,30497,30549
2022,Rosario-Mina Clavero,73,4258,3274
2022,Rosario-Monte Caseros,285,16245,15846
2022,Rosario-Nogoya,1086,61840,46044
2022,Rosario-Paraná,1287,73679,51244
2022,Rosario-Pergamino,264,15304,3160
2022,Rosario-Posadas,1577,78931,89142
2022,Rosario-San Juan,374,20941,27726
2022,Rosario-Victoria,171,9642,7566
2022,Rosario-Villa Carlos Paz,79,4672,4327
2022,Rosario-Villa General Belgrano,244,13664,10459
2022,Rosario-Villa Gesell,290,15256,13505
2022,Salliquelo-Ciudad Autónoma De Buenos Aires,273,11516,9988
2022,Salta-Aguas Blancas,1052,59810,47660
