fecha,localidad_origen,provincia_origen,pais_origen,localidad_destino,provincia_destino,pais_destino,par_origen_destino,ruta_clasificacion,descripcion,asientos,pasajeros
2024-01-09,Puerto Iguazú,Misiones,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,puerto iguazu - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,44
2024-01-08,Clorinda,Formosa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,clorinda - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,43,40
2024-01-07,Córdoba,Córdoba,Argentina,Punta Alta,Buenos Aires,Argentina,cordoba - punta alta,Intrafederales,Común / Común con aire / Semicama,58,56
2024-01-07,Puerto Iguazú,Misiones,Argentina,San Justo,Buenos Aires,Argentina,puerto iguazu - san justo,Intrafederales,Común / Común con aire / Semicama,37,44
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar De Ajó,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar de ajo,Porteñas,Ejecutivo / Suite,60,42
2024-01-09,San Carlos De Bariloche,Río Negro,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san carlos de bariloche - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,59,97
2024-01-09,San Carlos De Bariloche,Río Negro,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san carlos de bariloche - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,59,42
2024-01-13,San Miguel De Tucumán,Tucumán,Argentina,La Plata,Buenos Aires,Argentina,san miguel de tucuman - la plata,Intrafederales,Común / Común con aire / Semicama,59,214
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Necochea,Buenos Aires,Argentina,ciudad autonoma de buenos aires - necochea,Porteñas,Común / Común con aire / Semicama,60,42
2024-01-07,Olavarria,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,olavarria - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,27
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Villa Gesell,Buenos Aires,Argentina,ciudad autonoma de buenos aires - villa gesell,Porteñas,Común / Común con aire / Semicama,60,60
2024-01-07,Goya,Corrientes,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,goya - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,31,30
2024-01-09,Mendoza,Mendoza,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mendoza - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,16
2024-01-07,Mendoza,Mendoza,Argentina,La Plata,Buenos Aires,Argentina,mendoza - la plata,Intrafederales,Común / Común con aire / Semicama,60,63
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Olavarria,Buenos Aires,Argentina,ciudad autonoma de buenos aires - olavarria,Porteñas,Ejecutivo / Suite,43,22
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar De Ajó,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar de ajo,Porteñas,Ejecutivo / Suite,60,13
2024-01-07,Posadas,Misiones,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,posadas - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,60,57
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar De Ajó,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar de ajo,Porteñas,Ejecutivo / Suite,60,54
2024-01-07,Posadas,Misiones,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,posadas - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,60,56
2024-01-07,Mar De Ajó,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar de ajo - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,31
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar De Ajó,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar de ajo,Porteñas,Ejecutivo / Suite,60,61
2024-01-08,Salta,Salta,Argentina,La Plata,Buenos Aires,Argentina,salta - la plata,Intrafederales,Común / Común con aire / Semicama,58,74
2024-01-07,Pergamino,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,pergamino - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,44
2024-01-09,Rio Cuarto,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rio cuarto - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,27
2024-01-08,Mina Clavero,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mina clavero - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,49
2024-01-08,Mina Clavero,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mina clavero - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,7
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,San Pedro,Buenos Aires,Argentina,ciudad autonoma de buenos aires - san pedro,Porteñas,Común / Común con aire / Semicama,60,27
2024-01-07,San Pedro,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san pedro - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,31
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Tandil,Buenos Aires,Argentina,ciudad autonoma de buenos aires - tandil,Porteñas,Ejecutivo / Suite,43,18
2024-01-08,Córdoba,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,cordoba - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,45
2024-01-08,Córdoba,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,cordoba - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,43,20
2024-01-08,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar De Ajó,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar de ajo,Porteñas,Común / Común con aire / Semicama,58,28
2024-01-09,Mar De Ajó,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar de ajo - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,50
2024-01-08,Resistencia,Chaco,Argentina,La Plata,Buenos Aires,Argentina,resistencia - la plata,Intrafederales,Común / Común con aire / Semicama,58,61
2024-01-11,Mar De Ajó,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar de ajo - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,34
2024-01-12,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar De Ajó,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar de ajo,Porteñas,Común / Común con aire / Semicama,58,24
2024-01-14,Mar De Ajó,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar de ajo - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,58
2024-01-09,Necochea,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,necochea - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,31
2024-01-07,Tandil,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,tandil - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,18
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Bahia Blanca,Buenos Aires,Argentina,ciudad autonoma de buenos aires - bahia blanca,Porteñas,Ejecutivo / Suite,43,38
2024-01-07,Bahia Blanca,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,bahia blanca - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,26
2024-01-07,Villa Gesell,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa gesell - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,44
2024-01-07,San Miguel,Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,san miguel - mar del plata,Intrafederales,Común / Común con aire / Semicama,60,46
2024-01-07,Necochea,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,necochea - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,44
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Miramar,Buenos Aires,Argentina,ciudad autonoma de buenos aires - miramar,Porteñas,Común / Común con aire / Semicama,60,34
2024-01-08,Resistencia,Chaco,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,resistencia - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,59
2024-01-07,Gualeguaychu,Entre Ríos,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,gualeguaychu - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,42
2024-01-09,Santa Rosa,La Pampa,Argentina,Mar Del Plata,Buenos Aires,Argentina,santa rosa - mar del plata,Intrafederales,Común / Común con aire / Semicama,46,50
2024-01-09,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Claromeco,Buenos Aires,Argentina,ciudad autonoma de buenos aires - claromeco,Porteñas,Ejecutivo / Suite,42,33
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar del plata,Porteñas,Ejecutivo / Suite,42,38
2024-01-08,San Salvador De Jujuy,Jujuy,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san salvador de jujuy - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,63,61
2024-01-07,Mar Del Plata,Buenos Aires,Argentina,Ciudadela,Buenos Aires,Argentina,mar del plata - ciudadela,Intrafederales,Común / Común con aire / Semicama,58,8
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Miramar,Buenos Aires,Argentina,ciudad autonoma de buenos aires - miramar,Porteñas,Ejecutivo / Suite,43,11
2024-01-07,Mar Del Plata,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar del plata - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,43,10
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar del plata,Porteñas,Ejecutivo / Suite,43,9
2024-01-08,Comodoro Rivadavia,Chubut,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,comodoro rivadavia - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,60,80
2024-01-09,Ciudadela,Buenos Aires,Argentina,Miramar,Buenos Aires,Argentina,ciudadela - miramar,Intrafederales,Ejecutivo / Suite,42,23
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar del plata,Porteñas,Ejecutivo / Suite,32,17
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Miramar,Buenos Aires,Argentina,ciudad autonoma de buenos aires - miramar,Porteñas,Común / Común con aire / Semicama,60,41
2024-01-07,Villa Cura Brochero,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa cura brochero - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,88
2024-01-08,Villa Cura Brochero,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa cura brochero - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,63
2024-01-18,Villa Cura Brochero,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa cura brochero - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,53
2024-01-09,Villa Cura Brochero,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa cura brochero - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,37
2024-01-10,Villa Cura Brochero,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa cura brochero - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,67
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar del plata,Porteñas,Ejecutivo / Suite,32,10
2024-01-08,Mina Clavero,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mina clavero - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,39
2024-01-09,Mina Clavero,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mina clavero - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,25
2024-01-09,Miramar,Buenos Aires,Argentina,Ciudadela,Buenos Aires,Argentina,miramar - ciudadela,Intrafederales,Ejecutivo / Suite,42,23
2024-01-09,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Tandil,Buenos Aires,Argentina,ciudad autonoma de buenos aires - tandil,Porteñas,Ejecutivo / Suite,42,29
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Miramar,Buenos Aires,Argentina,ciudad autonoma de buenos aires - miramar,Porteñas,Ejecutivo / Suite,43,30
2024-01-07,Mar Del Plata,Buenos Aires,Argentina,San Miguel,Buenos Aires,Argentina,mar del plata - san miguel,Intrafederales,Común / Común con aire / Semicama,60,30
2024-01-07,San Fernando Del Valle De Catamarca,Catamarca,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san fernando del valle de catamarca - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,122
2024-01-07,Mar Del Plata,Buenos Aires,Argentina,Ciudadela,Buenos Aires,Argentina,mar del plata - ciudadela,Intrafederales,Común / Común con aire / Semicama,58,23
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar del plata,Porteñas,Ejecutivo / Suite,42,26
2024-01-07,Miramar,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,miramar - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,30
2024-01-08,Clorinda,Formosa,Argentina,La Plata,Buenos Aires,Argentina,clorinda - la plata,Intrafederales,Común / Común con aire / Semicama,60,50
2024-01-07,Mar Del Plata,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar del plata - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,15
2024-01-07,Ciudadela,Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,ciudadela - mar del plata,Intrafederales,Común / Común con aire / Semicama,40,28
2024-01-09,Paraná,Entre Ríos,Argentina,Pablo Nogues,Buenos Aires,Argentina,parana - pablo nogues,Intrafederales,Común / Común con aire / Semicama,45,20
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Miramar,Buenos Aires,Argentina,ciudad autonoma de buenos aires - miramar,Porteñas,Común / Común con aire / Semicama,60,48
2024-01-07,Mar Del Plata,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar del plata - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,32,14
2024-01-08,Clorinda,Formosa,Argentina,Ingeniero Budge,Buenos Aires,Argentina,clorinda - ingeniero budge,Intrafederales,Común / Común con aire / Semicama,58,69
2024-01-07,Mar Del Plata,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar del plata - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,32,9
2024-01-07,Miramar,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,miramar - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,57,49
2024-01-08,Clorinda,Formosa,Argentina,La Plata,Buenos Aires,Argentina,clorinda - la plata,Intrafederales,Común / Común con aire / Semicama,60,47
2024-01-08,Clorinda,Formosa,Argentina,La Plata,Buenos Aires,Argentina,clorinda - la plata,Intrafederales,Común / Común con aire / Semicama,60,69
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar del plata,Porteñas,Ejecutivo / Suite,49,29
2024-01-07,Villa Gesell,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa gesell - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,15
2024-01-08,Clorinda,Formosa,Argentina,La Plata,Buenos Aires,Argentina,clorinda - la plata,Intrafederales,Común / Común con aire / Semicama,60,58
2024-01-09,Tandil,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,tandil - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,25
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Miramar,Buenos Aires,Argentina,ciudad autonoma de buenos aires - miramar,Porteñas,Común / Común con aire / Semicama,60,57
2024-01-07,Mar Del Plata,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar del plata - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,15
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Villa Gesell,Buenos Aires,Argentina,ciudad autonoma de buenos aires - villa gesell,Porteñas,Común / Común con aire / Semicama,60,39
2024-01-07,Colon,Entre Ríos,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,colon - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,39
2024-01-07,La Falda,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,la falda - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,28
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Miramar,Buenos Aires,Argentina,ciudad autonoma de buenos aires - miramar,Porteñas,Ejecutivo / Suite,43,39
2024-01-07,Federacion,Entre Ríos,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,federacion - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,56
2024-01-07,Bahia Blanca,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,bahia blanca - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,21
2024-01-07,Miramar,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,miramar - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,44
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Bahia Blanca,Buenos Aires,Argentina,ciudad autonoma de buenos aires - bahia blanca,Porteñas,Común / Común con aire / Semicama,60,37
2024-01-08,Roque Saenz Peña,Chaco,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,roque saenz peña - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,55
2024-01-08,Roque Saenz Peña,Chaco,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,roque saenz peña - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,59
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Necochea,Buenos Aires,Argentina,ciudad autonoma de buenos aires - necochea,Porteñas,Ejecutivo / Suite,43,51
2024-01-08,Clorinda,Formosa,Argentina,Mar Del Plata,Buenos Aires,Argentina,clorinda - mar del plata,Intrafederales,Común / Común con aire / Semicama,60,60
2024-01-07,Mar Del Plata,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar del plata - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,37
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar De Ajó,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar de ajo,Porteñas,Común / Común con aire / Semicama,60,53
2024-01-07,Mar De Ajó,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar de ajo - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,60
2024-01-07,Mar De Ajó,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar de ajo - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,32
2024-01-07,Villa Gesell,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa gesell - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,60,58
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Villa Gesell,Buenos Aires,Argentina,ciudad autonoma de buenos aires - villa gesell,Porteñas,Común / Común con aire / Semicama,43,20
2024-01-07,Necochea,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,necochea - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,50
2024-01-08,Clorinda,Formosa,Argentina,Mar Del Plata,Buenos Aires,Argentina,clorinda - mar del plata,Intrafederales,Común / Común con aire / Semicama,60,40
2024-01-09,Neuquén,Neuquén,Argentina,Mar Del Plata,Buenos Aires,Argentina,neuquen - mar del plata,Intrafederales,Ejecutivo / Suite,42,42
2024-01-09,Neuquén,Neuquén,Argentina,Bahia Blanca,Buenos Aires,Argentina,neuquen - bahia blanca,Intrafederales,Común / Común con aire / Semicama,59,59
2024-01-09,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,26
2024-01-07,Paraná,Entre Ríos,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,parana - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,53
2024-01-07,America,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,america - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,65
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Necochea,Buenos Aires,Argentina,ciudad autonoma de buenos aires - necochea,Porteñas,Ejecutivo / Suite,43,44
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Villa Gesell,Buenos Aires,Argentina,ciudad autonoma de buenos aires - villa gesell,Porteñas,Común / Común con aire / Semicama,60,54
2024-01-07,San Juan,San Juan,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san juan - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,55,41
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Villa Gesell,Buenos Aires,Argentina,ciudad autonoma de buenos aires - villa gesell,Porteñas,Común / Común con aire / Semicama,60,39
2024-01-08,Roque Saenz Peña,Chaco,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,roque saenz peña - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,28
2024-01-07,Miramar,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,miramar - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,45,43
2024-01-07,Necochea,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,necochea - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,37
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Necochea,Buenos Aires,Argentina,ciudad autonoma de buenos aires - necochea,Porteñas,Común / Común con aire / Semicama,62,32
2024-01-07,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Villa Gesell,Buenos Aires,Argentina,ciudad autonoma de buenos aires - villa gesell,Porteñas,Común / Común con aire / Semicama,60,17
2024-01-07,Villa Gesell,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa gesell - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,45
2024-01-07,Miramar,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,miramar - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,36
2024-01-07,Ciudadela,Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,ciudadela - mar del plata,Intrafederales,Común / Común con aire / Semicama,58,31
